date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration,river_discharge
2006-07-30,Townsville,-19.659,147.412,24.8,17.1,20.7,0.0,0.0,17.5,3.4,61.95
2006-07-31,Townsville,-19.659,147.412,24.3,16.0,20.2,0.0,0.0,12.7,3.2,61.81
2006-08-01,Townsville,-19.659,147.412,25.0,17.1,20.3,0.0,0.0,14.7,3.44,61.37
2006-08-02,Townsville,-19.659,147.412,24.0,14.8,19.6,0.0,0.0,14.6,3.48,60.94
2006-08-03,Townsville,-19.659,147.412,25.7,15.0,20.2,0.0,0.0,10.0,3.93,60.38
2006-08-04,Townsville,-19.659,147.412,23.7,14.0,18.6,0.0,0.0,13.8,4.56,59.67
2006-08-05,Townsville,-19.659,147.412,22.7,11.8,17.2,0.0,0.0,13.7,4.27,58.98
2006-08-06,Townsville,-19.659,147.412,22.9,12.1,17.1,0.0,0.0,15.6,4.47,58.43
2006-08-07,Townsville,-19.659,147.412,23.9,12.4,18.0,0.0,0.0,16.9,4.16,57.75
2006-08-08,Townsville,-19.659,147.412,23.0,14.3,18.3,0.0,0.0,22.6,4.25,57.21
2006-08-09,Townsville,-19.659,147.412,23.7,13.3,18.3,0.0,0.0,16.9,4.46,56.81
2006-08-10,Townsville,-19.659,147.412,23.9,12.5,18.2,0.0,0.0,12.9,3.91,56.41
2006-08-11,Townsville,-19.659,147.412,22.6,11.9,17.8,0.0,0.0,22.7,3.92,56.02
2006-08-12,Townsville,-19.659,147.412,23.0,15.8,19.1,0.0,0.0,25.0,3.57,55.62
2006-08-13,Townsville,-19.659,147.412,23.4,15.7,19.3,0.0,0.0,20.4,3.99,55.36
2006-08-14,Townsville,-19.659,147.412,23.9,15.0,19.2,0.0,0.0,16.0,4.28,55.23
2006-08-15,Townsville,-19.659,147.412,24.3,14.3,19.2,0.0,0.0,16.4,4.25,54.98
2006-08-16,Townsville,-19.659,147.412,24.0,14.5,19.5,0.0,0.0,20.6,4.21,54.85
2006-08-17,Townsville,-19.659,147.412,22.5,16.8,19.6,0.0,0.0,18.1,3.12,54.85
2006-08-18,Townsville,-19.659,147.412,23.3,17.2,19.8,0.0,0.0,18.4,3.69,54.72
2006-08-19,Townsville,-19.659,147.412,24.2,14.3,19.4,0.0,0.0,16.5,4.39,54.72
2006-08-20,Townsville,-19.659,147.412,24.7,15.5,19.9,0.0,0.0,19.1,3.43,54.72
2006-08-21,Townsville,-19.659,147.412,24.7,16.5,20.1,0.0,0.0,16.4,4.01,54.59
2006-08-22,Townsville,-19.659,147.412,26.3,13.2,19.7,0.0,0.0,14.0,4.11,54.46
2006-08-23,Townsville,-19.659,147.412,27.5,13.5,20.4,0.0,0.0,15.8,4.27,54.46
2006-08-24,Townsville,-19.659,147.412,26.6,14.9,20.4,0.0,0.0,13.8,4.06,54.34
2006-08-25,Townsville,-19.659,147.412,25.7,16.2,20.7,0.0,0.0,13.0,3.99,54.21
2006-08-26,Townsville,-19.659,147.412,27.1,15.5,21.1,0.0,0.0,13.6,4.12,54.21
2006-08-27,Townsville,-19.659,147.412,26.0,17.7,21.3,0.0,0.0,14.3,4.03,54.08
2006-08-28,Townsville,-19.659,147.412,25.9,17.5,21.5,0.0,0.0,14.9,4.14,54.08
2006-08-29,Townsville,-19.659,147.412,25.9,16.8,20.9,0.0,0.0,18.5,4.01,53.95
2006-08-30,Townsville,-19.659,147.412,26.2,17.6,21.3,0.0,0.0,21.5,4.33,53.83
2006-08-31,Townsville,-19.659,147.412,26.2,17.8,21.6,0.4,1.0,15.7,3.36,53.83
2006-09-01,Townsville,-19.659,147.412,25.1,17.8,21.1,1.3,7.0,23.3,3.22,53.83
2006-09-02,Townsville,-19.659,147.412,22.7,19.4,20.7,24.4,20.0,27.7,1.44,54.21
2006-09-03,Townsville,-19.659,147.412,23.7,21.0,21.9,2.0,9.0,19.5,1.57,54.72
2006-09-04,Townsville,-19.659,147.412,26.0,20.1,22.3,0.0,0.0,15.0,3.28,54.98
2006-09-05,Townsville,-19.659,147.412,26.9,20.1,22.6,0.0,0.0,14.8,4.14,55.23
2006-09-06,Townsville,-19.659,147.412,26.1,20.1,22.5,0.0,0.0,14.3,3.55,55.36
2006-09-07,Townsville,-19.659,147.412,28.5,19.6,23.2,0.0,0.0,16.9,4.23,55.62
2006-09-08,Townsville,-19.659,147.412,26.0,16.8,21.0,0.0,0.0,19.7,5.88,55.62
2006-09-09,Townsville,-19.659,147.412,25.3,14.4,19.5,0.0,0.0,14.4,5.23,55.62
2006-09-10,Townsville,-19.659,147.412,24.6,14.2,19.2,0.0,0.0,20.5,5.8,55.23
2006-09-11,Townsville,-19.659,147.412,23.7,13.0,18.0,0.0,0.0,17.9,5.73,54.85
2006-09-12,Townsville,-19.659,147.412,24.3,14.0,18.9,0.0,0.0,22.5,5.25,54.34
2006-09-13,Townsville,-19.659,147.412,23.4,17.0,19.8,0.0,0.0,26.6,4.58,53.58
2006-09-14,Townsville,-19.659,147.412,23.4,17.7,20.2,0.0,0.0,28.7,4.41,52.95
2006-09-15,Townsville,-19.659,147.412,23.8,16.6,19.9,0.5,4.0,23.2,3.98,52.33
2006-09-16,Townsville,-19.659,147.412,24.6,16.7,20.3,0.0,0.0,21.4,4.24,51.72
2006-09-17,Townsville,-19.659,147.412,26.4,15.6,20.4,0.0,0.0,22.3,4.72,51.12
2006-09-18,Townsville,-19.659,147.412,25.2,17.0,20.8,0.0,0.0,26.3,4.98,50.76
2006-09-19,Townsville,-19.659,147.412,24.1,18.0,20.9,0.0,0.0,25.4,4.39,50.52
2006-09-20,Townsville,-19.659,147.412,25.4,17.9,21.1,0.0,0.0,17.8,4.99,50.4
2006-09-21,Townsville,-19.659,147.412,25.8,17.8,21.3,0.0,0.0,19.1,4.33,50.4
2006-09-22,Townsville,-19.659,147.412,25.8,16.2,21.2,0.0,0.0,15.6,4.76,50.52
2006-09-23,Townsville,-19.659,147.412,25.0,19.5,21.9,0.3,2.0,24.3,3.58,50.52
2006-09-24,Townsville,-19.659,147.412,26.0,18.9,21.9,0.0,0.0,20.2,4.71,50.52
2006-09-25,Townsville,-19.659,147.412,27.2,17.2,21.8,0.0,0.0,18.8,4.6,50.52
2006-09-26,Townsville,-19.659,147.412,26.0,19.1,22.3,0.7,4.0,25.2,3.92,50.52
2006-09-27,Townsville,-19.659,147.412,26.4,19.6,22.5,0.0,0.0,20.7,5.02,50.52
2006-09-28,Townsville,-19.659,147.412,26.7,18.7,22.4,0.0,0.0,18.7,4.92,50.64
2006-09-29,Townsville,-19.659,147.412,26.5,18.6,22.0,0.0,0.0,21.6,4.57,50.76
2006-09-30,Townsville,-19.659,147.412,26.8,18.7,22.2,0.0,0.0,19.6,4.78,51.0
2006-10-01,Townsville,-19.659,147.412,26.1,16.9,21.8,0.0,0.0,22.9,5.2,51.24
2006-10-02,Townsville,-19.659,147.412,26.5,19.0,22.2,0.0,0.0,20.9,5.22,51.24
2006-10-03,Townsville,-19.659,147.412,27.0,17.8,22.0,0.0,0.0,20.9,5.65,51.24
2006-10-04,Townsville,-19.659,147.412,26.5,18.0,22.1,0.0,0.0,23.3,5.64,51.24
2006-10-05,Townsville,-19.659,147.412,26.3,18.2,22.1,0.0,0.0,20.6,4.47,51.0
2006-10-06,Townsville,-19.659,147.412,27.2,18.0,22.2,0.0,0.0,19.7,5.26,50.88
2006-10-07,Townsville,-19.659,147.412,25.8,17.5,21.6,0.0,0.0,17.7,5.38,50.52
2006-10-08,Townsville,-19.659,147.412,26.7,18.5,22.3,0.0,0.0,17.6,5.74,50.17
2006-10-09,Townsville,-19.659,147.412,28.0,18.1,22.7,0.0,0.0,14.6,5.61,49.82
2006-10-10,Townsville,-19.659,147.412,26.0,20.1,22.8,0.9,5.0,26.8,4.7,49.47
2006-10-11,Townsville,-19.659,147.412,25.1,19.2,21.9,0.7,4.0,31.7,4.73,49.0
2006-10-12,Townsville,-19.659,147.412,26.9,19.8,22.8,0.0,0.0,27.4,6.57,48.66
2006-10-13,Townsville,-19.659,147.412,25.6,18.6,22.2,0.3,2.0,27.4,5.08,48.2
2006-10-14,Townsville,-19.659,147.412,26.9,19.2,22.5,0.0,0.0,24.2,5.13,47.98
2006-10-15,Townsville,-19.659,147.412,27.4,18.5,22.6,0.0,0.0,20.5,5.91,47.64
2006-10-16,Townsville,-19.659,147.412,27.7,18.4,22.8,0.0,0.0,19.2,6.14,47.42
2006-10-17,Townsville,-19.659,147.412,23.5,20.1,21.4,17.3,11.0,23.7,1.95,47.64
2006-10-18,Townsville,-19.659,147.412,25.4,20.5,22.8,12.7,8.0,26.9,3.88,47.98
2006-10-19,Townsville,-19.659,147.412,26.9,19.6,22.7,0.0,0.0,24.7,5.27,47.98
2006-10-20,Townsville,-19.659,147.412,25.6,19.5,22.4,0.0,0.0,22.4,4.99,47.75
2006-10-21,Townsville,-19.659,147.412,26.2,19.2,22.5,0.0,0.0,20.2,4.97,47.42
2006-10-22,Townsville,-19.659,147.412,27.6,19.4,23.1,0.0,0.0,24.5,5.76,46.97
2006-10-23,Townsville,-19.659,147.412,26.1,20.6,22.9,0.4,4.0,27.3,4.84,46.64
2006-10-24,Townsville,-19.659,147.412,26.9,19.4,22.3,0.0,0.0,27.0,6.15,46.21
2006-10-25,Townsville,-19.659,147.412,26.0,18.9,22.2,0.0,0.0,21.1,5.95,45.67
2006-10-26,Townsville,-19.659,147.412,26.2,19.5,22.5,0.0,0.0,18.4,5.81,45.13
2006-10-27,Townsville,-19.659,147.412,26.1,19.6,22.4,0.0,0.0,16.6,5.6,44.6
2006-10-28,Townsville,-19.659,147.412,29.8,18.4,23.8,0.0,0.0,17.0,5.89,43.98
2006-10-29,Townsville,-19.659,147.412,31.1,20.2,25.1,0.0,0.0,16.8,5.62,43.36
2006-10-30,Townsville,-19.659,147.412,27.2,22.3,24.3,0.0,0.0,18.2,4.17,42.85
2006-10-31,Townsville,-19.659,147.412,28.9,22.6,24.9,0.0,0.0,18.5,5.24,42.25
2006-11-01,Townsville,-19.659,147.412,27.9,22.7,24.7,0.0,0.0,17.1,4.86,41.76
2006-11-02,Townsville,-19.659,147.412,27.3,22.4,24.6,0.0,0.0,16.5,4.55,41.27
2006-11-03,Townsville,-19.659,147.412,28.4,22.3,24.9,0.0,0.0,17.1,4.79,40.88
2006-11-04,Townsville,-19.659,147.412,28.6,21.5,24.8,3.3,9.0,16.0,5.09,40.5
2006-11-05,Townsville,-19.659,147.412,30.3,20.6,25.0,0.0,0.0,16.6,5.69,40.11
2006-11-06,Townsville,-19.659,147.412,31.3,21.2,25.6,0.0,0.0,17.3,6.14,39.83
2006-11-07,Townsville,-19.659,147.412,30.8,21.3,25.7,0.0,0.0,15.8,6.02,39.55
2006-11-08,Townsville,-19.659,147.412,30.0,22.9,25.9,0.0,0.0,15.2,5.64,39.36
2006-11-09,Townsville,-19.659,147.412,31.0,23.5,26.4,0.0,0.0,20.4,5.23,39.09
2006-11-10,Townsville,-19.659,147.412,28.0,23.7,25.5,1.2,7.0,19.5,4.58,38.9
2006-11-11,Townsville,-19.659,147.412,29.1,23.2,25.6,0.0,0.0,16.4,5.21,38.72
2006-11-12,Townsville,-19.659,147.412,29.2,22.5,25.4,0.0,0.0,17.9,5.87,38.45
2006-11-13,Townsville,-19.659,147.412,29.3,20.5,25.0,0.0,0.0,16.2,6.13,38.08
2006-11-14,Townsville,-19.659,147.412,32.0,22.6,26.5,0.0,0.0,18.3,6.64,37.64
2006-11-15,Townsville,-19.659,147.412,31.6,24.1,27.2,0.0,0.0,22.2,6.34,37.11
2006-11-16,Townsville,-19.659,147.412,35.9,23.2,28.7,0.0,0.0,15.7,7.03,36.58
2006-11-17,Townsville,-19.659,147.412,28.7,22.2,24.9,0.0,0.0,26.3,7.89,36.07
2006-11-18,Townsville,-19.659,147.412,27.9,21.4,24.2,0.0,0.0,28.2,7.26,35.56
2006-11-19,Townsville,-19.659,147.412,27.6,21.9,24.3,0.0,0.0,29.5,6.72,35.06
2006-11-20,Townsville,-19.659,147.412,26.1,21.3,23.7,0.0,0.0,26.6,5.53,34.56
2006-11-21,Townsville,-19.659,147.412,28.2,20.8,24.1,0.0,0.0,25.7,6.38,34.16
2006-11-22,Townsville,-19.659,147.412,27.6,20.7,24.1,0.0,0.0,20.9,4.95,33.75
2006-11-23,Townsville,-19.659,147.412,30.2,20.5,24.7,0.0,0.0,23.5,6.67,33.43
2006-11-24,Townsville,-19.659,147.412,30.1,20.5,25.0,0.0,0.0,22.1,6.87,33.04
2006-11-25,Townsville,-19.659,147.412,28.3,22.1,24.9,0.0,0.0,23.6,6.38,32.73
2006-11-26,Townsville,-19.659,147.412,30.1,21.2,25.2,0.0,0.0,18.2,6.76,32.5
2006-11-27,Townsville,-19.659,147.412,29.8,21.2,25.1,0.0,0.0,21.6,6.43,32.34
2006-11-28,Townsville,-19.659,147.412,30.6,22.6,25.9,0.0,0.0,22.7,6.13,32.11
2006-11-29,Townsville,-19.659,147.412,31.9,22.3,26.4,0.0,0.0,16.4,6.43,32.04
2006-11-30,Townsville,-19.659,147.412,34.7,22.8,27.3,0.0,0.0,21.3,6.92,31.89
2006-12-01,Townsville,-19.659,147.412,29.8,24.6,26.7,0.5,4.0,18.7,5.13,31.73
2006-12-02,Townsville,-19.659,147.412,29.8,24.3,26.3,0.1,1.0,20.4,5.18,31.58
2006-12-03,Townsville,-19.659,147.412,29.7,23.7,26.3,0.0,0.0,19.1,5.4,31.43
2006-12-04,Townsville,-19.659,147.412,29.7,23.9,26.4,0.7,5.0,18.9,4.97,31.21
2006-12-05,Townsville,-19.659,147.412,29.9,23.9,26.4,0.0,0.0,20.3,5.56,30.92
2006-12-06,Townsville,-19.659,147.412,29.0,23.7,25.8,0.3,2.0,22.3,5.34,30.62
2006-12-07,Townsville,-19.659,147.412,29.8,23.0,25.5,0.2,1.0,22.5,5.81,30.41
2006-12-08,Townsville,-19.659,147.412,29.8,22.8,25.6,0.0,0.0,23.7,5.75,30.19
2006-12-09,Townsville,-19.659,147.412,28.2,23.1,25.3,4.0,12.0,23.4,4.48,30.19
2006-12-10,Townsville,-19.659,147.412,25.1,22.0,23.3,18.6,18.0,23.8,2.31,30.41
2006-12-11,Townsville,-19.659,147.412,27.8,22.4,25.0,0.0,0.0,24.4,5.03,30.62
2006-12-12,Townsville,-19.659,147.412,28.7,22.6,25.3,0.1,1.0,21.3,4.92,30.84
2006-12-13,Townsville,-19.659,147.412,29.3,22.4,25.5,0.0,0.0,20.7,5.92,31.21
2006-12-14,Townsville,-19.659,147.412,28.7,22.5,25.4,0.0,0.0,19.9,5.44,31.58
2006-12-15,Townsville,-19.659,147.412,29.1,22.6,25.3,0.0,0.0,18.4,5.63,32.19
2006-12-16,Townsville,-19.659,147.412,29.7,22.0,25.6,0.0,0.0,16.0,6.2,32.73
2006-12-17,Townsville,-19.659,147.412,30.9,21.9,26.0,0.0,0.0,19.4,6.23,33.12
2006-12-18,Townsville,-19.659,147.412,29.6,24.0,26.1,0.3,2.0,22.3,5.81,33.36
2006-12-19,Townsville,-19.659,147.412,30.2,23.1,25.7,0.0,0.0,25.0,7.06,33.28
2006-12-20,Townsville,-19.659,147.412,29.1,21.5,25.2,0.0,0.0,24.5,6.97,32.88
2006-12-21,Townsville,-19.659,147.412,29.6,23.0,25.9,0.0,0.0,26.4,6.49,32.27
2006-12-22,Townsville,-19.659,147.412,28.4,22.5,25.0,1.8,7.0,26.3,5.39,31.58
2006-12-23,Townsville,-19.659,147.412,29.0,22.6,25.3,0.5,3.0,24.1,6.23,30.84
2006-12-24,Townsville,-19.659,147.412,29.4,22.1,25.5,0.0,0.0,19.8,5.81,30.19
2006-12-25,Townsville,-19.659,147.412,30.5,23.3,26.4,0.0,0.0,17.5,5.99,29.55
2006-12-26,Townsville,-19.659,147.412,32.3,24.1,27.5,0.0,0.0,17.3,6.05,29.06
2006-12-27,Townsville,-19.659,147.412,30.8,24.4,27.0,4.7,12.0,16.3,5.15,28.65
2006-12-28,Townsville,-19.659,147.412,26.9,22.2,24.6,5.1,14.0,17.1,2.97,28.38
2006-12-29,Townsville,-19.659,147.412,30.1,23.6,26.1,0.2,1.0,24.5,5.5,28.17
2006-12-30,Townsville,-19.659,147.412,29.6,23.6,26.1,1.5,8.0,23.4,5.18,27.97
2006-12-31,Townsville,-19.659,147.412,29.6,23.5,26.0,4.0,16.0,19.8,5.01,27.91
2007-01-01,Townsville,-19.659,147.412,28.7,23.1,25.7,1.0,5.0,18.3,4.6,27.91
2007-01-02,Townsville,-19.659,147.412,29.0,23.3,26.0,0.2,2.0,24.0,4.96,28.11
2007-01-03,Townsville,-19.659,147.412,30.1,24.3,26.7,0.0,0.0,23.2,5.26,28.51
2007-01-04,Townsville,-19.659,147.412,29.9,24.0,26.6,0.0,0.0,21.3,5.46,29.06
2007-01-05,Townsville,-19.659,147.412,29.9,23.8,26.3,0.4,2.0,22.1,5.41,29.76
2007-01-06,Townsville,-19.659,147.412,29.5,23.6,26.1,0.0,0.0,20.5,5.86,30.62
2007-01-07,Townsville,-19.659,147.412,30.7,22.9,26.3,0.0,0.0,18.7,5.94,31.58
2007-01-08,Townsville,-19.659,147.412,32.3,23.0,27.1,0.0,0.0,20.9,6.18,32.57
2007-01-09,Townsville,-19.659,147.412,33.3,25.0,28.4,0.0,0.0,19.5,6.28,33.43
2007-01-10,Townsville,-19.659,147.412,31.4,26.3,28.4,0.4,2.0,17.6,5.57,33.99
2007-01-11,Townsville,-19.659,147.412,31.9,25.7,28.1,0.0,0.0,17.8,6.51,34.24
2007-01-12,Townsville,-19.659,147.412,32.9,25.5,28.3,0.0,0.0,15.5,6.23,34.16
2007-01-13,Townsville,-19.659,147.412,33.0,25.5,28.4,0.0,0.0,14.8,5.17,33.75
2007-01-14,Townsville,-19.659,147.412,31.7,25.0,27.9,0.4,1.0,17.9,5.89,33.04
2007-01-15,Townsville,-19.659,147.412,30.6,24.6,27.0,0.2,2.0,23.9,6.22,32.11
2007-01-16,Townsville,-19.659,147.412,29.9,25.1,27.0,0.0,0.0,22.3,5.34,31.21
2007-01-17,Townsville,-19.659,147.412,28.6,24.1,26.1,0.2,2.0,20.2,4.19,30.33
2007-01-18,Townsville,-19.659,147.412,30.1,24.2,26.8,0.5,4.0,21.3,5.79,29.48
2007-01-19,Townsville,-19.659,147.412,30.1,24.2,26.5,2.3,10.0,23.1,4.76,28.72
2007-01-20,Townsville,-19.659,147.412,27.4,23.8,25.1,15.0,20.0,19.4,3.65,28.24
2007-01-21,Townsville,-19.659,147.412,26.9,23.7,25.3,10.5,21.0,19.4,3.09,28.17
2007-01-22,Townsville,-19.659,147.412,26.0,24.0,24.8,28.9,24.0,20.1,1.33,28.72
2007-01-23,Townsville,-19.659,147.412,27.1,24.3,25.5,23.6,24.0,15.3,1.89,29.55
2007-01-24,Townsville,-19.659,147.412,28.6,24.3,26.2,16.3,23.0,15.0,3.5,30.33
2007-01-25,Townsville,-19.659,147.412,30.0,24.7,27.1,3.4,13.0,13.9,4.69,31.14
2007-01-26,Townsville,-19.659,147.412,30.9,25.2,27.4,0.0,0.0,16.9,5.49,32.27
2007-01-27,Townsville,-19.659,147.412,30.0,25.0,27.1,0.6,3.0,12.9,3.98,34.48
2007-01-28,Townsville,-19.659,147.412,29.5,24.5,26.6,8.9,12.0,10.4,3.55,37.73
2007-01-29,Townsville,-19.659,147.412,29.2,24.8,26.9,0.4,4.0,18.4,4.27,41.66
2007-01-30,Townsville,-19.659,147.412,26.4,24.3,25.3,28.4,21.0,24.5,1.86,49.47
2007-01-31,Townsville,-19.659,147.412,25.6,23.8,24.7,41.9,24.0,27.7,1.14,87.1
2007-02-01,Townsville,-19.659,147.412,26.1,24.7,25.2,41.5,24.0,29.9,1.07,174.39
2007-02-02,Townsville,-19.659,147.412,26.9,24.7,25.5,43.0,24.0,26.5,2.17,394.37
2007-02-03,Townsville,-19.659,147.412,25.0,23.5,24.2,51.2,24.0,24.5,1.19,823.14
2007-02-04,Townsville,-19.659,147.412,26.1,23.5,24.5,35.2,24.0,24.5,1.7,1408.29
2007-02-05,Townsville,-19.659,147.412,28.1,23.9,25.5,2.5,9.0,24.3,3.52,1835.54
2007-02-06,Townsville,-19.659,147.412,27.3,23.5,25.2,2.4,9.0,23.6,2.71,2797.98
2007-02-07,Townsville,-19.659,147.412,24.3,20.7,23.1,100.6,21.0,29.0,1.42,6667.07
2007-02-08,Townsville,-19.659,147.412,27.2,21.1,23.9,26.8,11.0,30.2,3.44,10022.05
2007-02-09,Townsville,-19.659,147.412,31.2,21.8,25.9,0.0,0.0,14.0,6.0,11375.28
2007-02-10,Townsville,-19.659,147.412,31.4,22.3,26.6,0.0,0.0,12.4,5.64,11884.02
2007-02-11,Townsville,-19.659,147.412,31.1,24.4,27.4,0.0,0.0,13.8,4.8,11938.89
2007-02-12,Townsville,-19.659,147.412,33.3,25.7,28.4,0.4,3.0,18.4,5.58,11586.78
2007-02-13,Townsville,-19.659,147.412,32.8,24.8,27.8,3.2,8.0,18.5,5.68,10938.57
2007-02-14,Townsville,-19.659,147.412,29.3,24.5,26.7,1.8,7.0,17.8,4.76,10138.12
2007-02-15,Townsville,-19.659,147.412,27.7,23.9,25.4,11.1,22.0,13.9,3.61,9310.08
2007-02-16,Townsville,-19.659,147.412,29.0,23.2,25.8,5.1,11.0,15.5,4.57,8490.8
2007-02-17,Townsville,-19.659,147.412,28.7,23.5,25.6,5.6,17.0,17.3,4.25,7725.81
2007-02-18,Townsville,-19.659,147.412,27.7,23.5,25.3,5.9,10.0,26.5,3.8,7029.72
2007-02-19,Townsville,-19.659,147.412,27.3,23.8,25.2,2.7,9.0,24.8,3.48,6425.88
2007-02-20,Townsville,-19.659,147.412,27.6,23.0,25.2,2.3,6.0,25.0,4.02,5887.44
2007-02-21,Townsville,-19.659,147.412,27.7,23.1,25.1,2.0,6.0,23.5,3.58,5381.7
2007-02-22,Townsville,-19.659,147.412,27.1,22.1,24.7,9.3,19.0,18.8,2.53,4930.74
2007-02-23,Townsville,-19.659,147.412,27.4,23.2,25.2,0.3,2.0,25.3,3.1,4517.56
2007-02-24,Townsville,-19.659,147.412,28.0,23.7,25.5,5.7,10.0,24.1,3.7,4139.0
2007-02-25,Townsville,-19.659,147.412,29.6,22.4,25.8,0.0,0.0,19.6,5.01,3774.72
2007-02-26,Townsville,-19.659,147.412,29.2,23.4,26.0,0.6,4.0,24.9,5.1,3434.58
2007-02-27,Townsville,-19.659,147.412,29.4,22.8,26.0,0.4,3.0,20.1,4.7,3117.89
2007-02-28,Townsville,-19.659,147.412,30.5,24.3,26.9,1.0,6.0,23.4,4.81,2817.38
2007-03-01,Townsville,-19.659,147.412,32.0,25.1,27.5,0.0,0.0,20.6,5.49,2534.13
2007-03-02,Townsville,-19.659,147.412,32.0,23.1,27.1,0.0,0.0,13.0,5.31,2274.1
2007-03-03,Townsville,-19.659,147.412,31.3,24.6,27.4,0.7,3.0,16.2,4.78,2026.68
2007-03-04,Townsville,-19.659,147.412,31.6,23.5,27.0,0.0,0.0,17.4,5.51,1814.52
2007-03-05,Townsville,-19.659,147.412,30.4,22.7,26.7,0.7,4.0,14.8,4.75,1658.59
2007-03-06,Townsville,-19.659,147.412,31.0,24.1,26.9,0.0,0.0,19.6,5.62,1530.09
2007-03-07,Townsville,-19.659,147.412,29.4,23.4,26.2,0.9,6.0,18.5,4.52,1401.81
2007-03-08,Townsville,-19.659,147.412,29.9,23.6,26.3,0.0,0.0,13.7,4.53,1220.8
2007-03-09,Townsville,-19.659,147.412,29.7,24.4,26.6,0.0,0.0,9.2,3.67,940.89
2007-03-10,Townsville,-19.659,147.412,29.2,23.9,26.6,0.2,1.0,7.8,3.19,762.84
2007-03-11,Townsville,-19.659,147.412,31.7,23.6,27.5,0.0,0.0,12.7,5.31,715.14
2007-03-12,Townsville,-19.659,147.412,34.0,25.1,28.8,0.0,0.0,13.5,5.01,690.83
2007-03-13,Townsville,-19.659,147.412,32.9,26.3,29.0,0.1,1.0,14.6,4.78,650.63
2007-03-14,Townsville,-19.659,147.412,30.3,25.2,27.2,5.1,16.0,20.7,3.9,601.56
2007-03-15,Townsville,-19.659,147.412,27.0,24.0,25.3,6.4,18.0,24.3,2.73,552.35
2007-03-16,Townsville,-19.659,147.412,28.1,23.3,25.6,1.0,6.0,22.6,4.56,508.33
2007-03-17,Townsville,-19.659,147.412,28.9,22.4,25.2,0.8,4.0,20.5,4.95,468.89
2007-03-18,Townsville,-19.659,147.412,28.3,22.7,25.3,0.9,3.0,22.5,4.96,434.51
2007-03-19,Townsville,-19.659,147.412,28.7,22.8,25.3,1.4,11.0,24.5,4.39,403.58
2007-03-20,Townsville,-19.659,147.412,29.2,23.4,26.0,0.4,3.0,25.1,4.71,376.57
2007-03-21,Townsville,-19.659,147.412,27.9,24.4,26.0,2.9,9.0,23.4,3.5,353.0
2007-03-22,Townsville,-19.659,147.412,29.5,24.2,26.2,0.6,2.0,22.5,4.87,330.89
2007-03-23,Townsville,-19.659,147.412,28.3,23.2,25.4,0.4,3.0,22.1,4.2,312.33
2007-03-24,Townsville,-19.659,147.412,29.2,21.8,25.3,0.0,0.0,19.2,5.14,294.8
2007-03-25,Townsville,-19.659,147.412,29.8,21.5,25.5,0.0,0.0,16.8,4.78,279.54
2007-03-26,Townsville,-19.659,147.412,29.0,22.8,25.8,0.0,0.0,18.4,4.92,265.07
2007-03-27,Townsville,-19.659,147.412,28.9,22.9,25.6,0.2,1.0,19.9,4.61,252.51
2007-03-28,Townsville,-19.659,147.412,29.5,22.2,25.3,0.0,0.0,18.3,4.87,240.55
2007-03-29,Townsville,-19.659,147.412,30.0,20.5,25.1,0.0,0.0,13.8,5.29,229.14
2007-03-30,Townsville,-19.659,147.412,30.4,22.4,25.8,0.0,0.0,12.7,4.73,218.28
2007-03-31,Townsville,-19.659,147.412,30.1,23.1,26.0,0.0,0.0,12.0,4.34,208.89
2007-04-01,Townsville,-19.659,147.412,28.0,23.4,24.9,3.2,7.0,25.2,3.58,199.45
2007-04-02,Townsville,-19.659,147.412,28.6,23.1,25.4,0.0,0.0,27.6,5.64,190.87
2007-04-03,Townsville,-19.659,147.412,27.7,22.1,24.6,0.0,0.0,21.3,4.49,183.08
2007-04-04,Townsville,-19.659,147.412,28.5,20.7,24.4,0.0,0.0,18.8,4.68,175.6
2007-04-05,Townsville,-19.659,147.412,28.9,21.8,24.7,0.0,0.0,19.8,4.76,168.43
2007-04-06,Townsville,-19.659,147.412,28.7,21.5,24.5,0.0,0.0,22.0,4.84,161.55
2007-04-07,Townsville,-19.659,147.412,28.6,20.7,24.4,0.0,0.0,24.9,5.26,154.96
2007-04-08,Townsville,-19.659,147.412,27.5,21.8,24.4,0.0,0.0,27.5,5.2,148.62
2007-04-09,Townsville,-19.659,147.412,27.8,21.2,24.1,0.0,0.0,28.2,5.14,142.55
2007-04-10,Townsville,-19.659,147.412,28.5,21.8,24.4,0.0,0.0,28.0,6.01,136.72
2007-04-11,Townsville,-19.659,147.412,26.7,20.9,23.6,0.4,3.0,25.3,4.27,131.43
2007-04-12,Townsville,-19.659,147.412,27.7,20.8,23.8,0.2,1.0,27.2,5.23,126.35
2007-04-13,Townsville,-19.659,147.412,27.6,20.9,23.9,0.3,2.0,26.8,4.75,121.74
2007-04-14,Townsville,-19.659,147.412,26.5,21.4,23.4,1.4,7.0,26.3,4.05,117.58
2007-04-15,Townsville,-19.659,147.412,26.2,19.9,22.9,0.2,2.0,22.1,3.91,113.55
2007-04-16,Townsville,-19.659,147.412,27.0,20.3,23.3,0.0,0.0,18.8,3.96,109.66
